,CompoundName,SMILES,Formula,ItemID
10731,Gramicidin A,CC(C)C[C@@H](NC(=O)[C@H](C)NC(=O)CNC(=O)[C@@H](NC=O)C(C)C)C(=O)N[C@@H](C)C(=O)N[C@@H](C(=O)N[C@H](C(=O)N[C@@H](C(=O)N[C@@H](Cc1c[nH]c2ccccc12)C(=O)N[C@H](CC(C)C)C(=O)N[C@@H](Cc1c[nH]c2ccccc12)C(=O)N[C@H](CC(C)C)C(=O)N[C@@H](Cc1c[nH]c2ccccc12)C(=O)N[C@H](CC(C)C)C(=O)N[C@@H](Cc1c[nH]c2ccccc12)C(=O)NCCO)C(C)C)C(C)C)C(C)C,C99H140N20O17,26384.0
10732,Deoxybrevianamide E,C=CC(C)(C)c1[nH]c2ccccc2c1C[C@@H]1NC(=O)[C@@H]2CCCN2C1=O,C21H25N3O2,26662.0
10733,"1,2,3-Tri-12(Z)-Heneicosanoyl Glycerol",CCCCCCCC/C=C\CCCCCCCCCCC(=O)OCC(COC(=O)CCCCCCCCCC/C=C\CCCCCCCC)OC(=O)CCCCCCCCCC/C=C\CCCCCCCC,C66H122O6,26844.0
10734,GSK180736A,CC1=C(C(=O)Nc2ccc3[nH]ncc3c2)C(c2ccc(F)cc2)NC(=O)N1,C19H16FN5O2,26182.0
10735,Cystamine-d8 (hydrochloride),Cl.Cl.[2H]C([2H])(N)C([2H])([2H])SSC([2H])([2H])C([2H])([2H])N,C4H14Cl2N2S2,26775.0
10736,AMG 517,CC(=O)Nc1nc2c(Oc3cc(-c4ccc(C(F)(F)F)cc4)ncn3)cccc2s1,C20H13F3N4O2S,26191.0
10737,Omeprazole sulfone-d3,[2H]c1c(OC)c([2H])c2nc(S(=O)(=O)Cc3ncc(C)c(OC)c3C)[nH]c2c1[2H],C17H19N3O4S,26784.0
10738,SKPin C1,O=C(O)COc1ccc(Br)cc1/C=C1/SC(=S)N(Cc2cccnc2)C1=O,C18H13BrN2O4S2,26141.0
10739,Azido-Thalidomide,[N-]=[N+]=NCCCCNC(=O)COc1cccc2c1C(=O)N(C1CCC(=O)NC1=O)C2=O,C19H20N6O6,26146.0
10740,Paraherquamide A,CN1C(=O)[C@]23C[C@H]4C(C)(C)[C@@]5(C[C@@]41CN2CC[C@@]3(C)O)C(=O)Nc1c5ccc2c1OC=CC(C)(C)O2,C28H35N3O5,26685.0
10741,Penicillin V-d5 (potassium salt),[2H]c1c([2H])c([2H])c(OCC(=O)N[C@@H]2C(=O)N3[C@@H]2SC(C)(C)[C@@H]3C(=O)[O-])c([2H])c1[2H].[K+],C16H17KN2O5S,26786.0
10742,Probenecid-d14,[2H]C([2H])([2H])C([2H])([2H])C([2H])([2H])N(C([2H])([2H])C([2H])([2H])C([2H])([2H])[2H])S(=O)(=O)c1ccc(C(=O)O)cc1,C13H19NO4S,26787.0
10743,L-Carnosine-d4,[2H]C([2H])(N)C([2H])([2H])C(=O)N[C@@H](Cc1cnc[nH]1)C(=O)O,C9H14N4O3,26781.0
10744,Sulfamethizole-d4,[2H]c1c([2H])c(S(=O)(=O)Nc2nnc(C)s2)c([2H])c([2H])c1N,C9H10N4O2S2,26789.0
10745,GAT228,O=[N+]([O-])C[C@H](c1ccccc1)c1c(-c2ccccc2)[nH]c2ccccc12,C22H18N2O2,24485.0
10746,NIH 12848,FC(F)(F)c1ccccc1-c1nc(NCc2cccs2)c2ccccc2n1,C20H14F3N3S,26035.0
10747,BMS 794833,Nc1nccc(Oc2ccc(NC(=O)c3c[nH]cc(-c4ccc(F)cc4)c3=O)cc2F)c1Cl,C23H15ClF2N4O3,26180.0
10748,DMPAC-Chol,CC(C)CCC[C@@H](C)[C@H]1CC[C@H]2[C@@H]3CC=C4C[C@@H](OC(=O)NCCCN(C)C)CC[C@]4(C)[C@H]3CC[C@]12C,C33H58N2O2,26583.0
10749,Tetrahydro-11-deoxy Cortisol,C[C@]12CC[C@@H](O)CC1CC[C@@H]1[C@@H]2CC[C@@]2(C)[C@H]1CC[C@]2(O)C(=O)CO,C21H34O4,26501.0
10750,True Blue,Cl.Cl.N=C(N)c1ccc2oc(/C=C/c3cc4cc(C(=N)N)ccc4o3)cc2c1,C20H18Cl2N4O2,26863.0
10751,Zileuton-d4,[2H]C([2H])([2H])C([2H])(c1cc2ccccc2s1)N(O)C(N)=O,C11H12N2O2S,26761.0
10752,Codeine (phosphate hydrate),COc1ccc2c3c1O[C@H]1[C@@H](O)C=C[C@H]4[C@@H](C2)N(C)CC[C@@]341.COc1ccc2c3c1O[C@H]1[C@@H](O)C=C[C@H]4[C@@H](C2)N(C)CC[C@@]341.O.O=P(O)(O)O.O=P(O)(O)O,C36H50N2O15P2,26514.0
10753,Pirfenidone-d5,[2H]c1c([2H])c([2H])c(-n2cc(C)ccc2=O)c([2H])c1[2H],C12H11NO,26452.0
10754,Cholestenone,C[C@H](CCCCCO)[C@H]1CC[C@H]2[C@@H]3CCC4=CC(=O)CC[C@]4(C)[C@H]3CC[C@]12C,C26H42O2,25713.0
10755,RG-7112,CCOc1cc(C(C)(C)C)ccc1C1=N[C@@](C)(c2ccc(Cl)cc2)[C@@](C)(c2ccc(Cl)cc2)N1C(=O)N1CCN(CCCS(C)(=O)=O)CC1,C38H48Cl2N4O4S,25673.0
10756,Eganelisib,C[C@H](NC(=O)c1c(N)nn2cccnc12)c1cc2cccc(C#Cc3cnn(C)c3)c2c(=O)n1-c1ccccc1,C30H24N8O2,26416.0
10757,11-Hexadecenoic Acid,CCCC/C=C/CCCCCCCCCC(=O)O,C16H30O2,26730.0
10758,Desloratadine-d4,[2H]C1([2H])CNCC([2H])([2H])C1=C1c2ccc(Cl)cc2CCc2cccnc21,C19H19ClN2,26776.0
10759,Furanyl fentanyl-13C6 (hydrochloride),Cl.O=C(c1ccco1)N(C1CCN(CCc2ccccc2)CC1)[13c]1[13cH][13cH][13cH][13cH][13cH]1,C24H27ClN2O2,25565.0
10760,Furanyl fentanyl-13C6 (hydrochloride) (CRM),Cl.O=C(c1ccco1)N(C1CCN(CCc2ccccc2)CC1)[13c]1[13cH][13cH][13cH][13cH][13cH]1,C24H27ClN2O2,26755.0
10761,VH 032 Linker 2,Cc1ncsc1-c1ccc(CNC(=O)[C@@H]2C[C@@H](O)CN2C(=O)[C@@H](NC(=O)COCCOCCOCCOCCN)C(C)(C)C)cc1.Cl,C32H50ClN5O8S,26149.0
10762,Ibuprofen Carboxylic Acid,CC(Cc1ccc(C(C)C(=O)O)cc1)C(=O)O,C13H16O4,26594.0
10763,Cyanidin 3-O-arabinoside,Oc1cc(O)c2cc(O[C@@H]3OC[C@H](O)[C@H](O)[C@H]3O)c(-c3ccc(O)c(O)c3)[o+]c2c1,C20H19O10,26183.0
10764,Pregnanediol-3-Glucuronide,C[C@H](O)[C@H]1CC[C@H]2[C@@H]3CC[C@@H]4C[C@H](O[C@@H]5O[C@H](C(=O)O)[C@@H](O)[C@H](O)[C@H]5O)CC[C@]4(C)[C@H]3CC[C@]12C,C27H44O8,26714.0
10765,9-Anthryldiazomethane,[N-]=[N+]=Cc1c2ccccc2cc2ccccc12,C15H10N2,26806.0
10766,Ketoconazole-d3,[2H]C([2H])([2H])C(=O)N1CCN(c2ccc(OC[C@H]3CO[C@](Cn4ccnc4)(c4ccc(Cl)cc4Cl)O3)cc2)CC1,C26H28Cl2N4O4,10010656.0
10767,Diquat (bromide),[Br-].[Br-].c1cc[n+]2c(c1)-c1cccc[n+]1CC2,C12H12Br2N2,26251.0
10768,Levetiracetam-d6,[2H]C1([2H])C(=O)N([C@@H](CC)C(N)=O)C([2H])([2H])C1([2H])[2H],C8H14N2O2,26457.0
10769,USP7-USP47 Inhibitor,CS(=O)(=O)c1ccc(NC(=O)c2cc(C#N)c(Sc3c(Cl)cncc3Cl)s2)cc1,C18H11Cl2N3O3S3,25622.0
10770,Propiconazole-d3 (nitrate),O=[N+]([O-])O.[2H]C1([2H])OC(Cn2cncn2)(c2ccc(Cl)cc2Cl)OC1([2H])CCC,C15H18Cl2N4O5,26788.0
10771,Febuxostat Acyl Glucuronide,Cc1nc(-c2ccc(OCC(C)C)c(C#N)c2)sc1C(=O)O[C@@H]1O[C@H](C(=O)O)[C@@H](O)[C@H](O)[C@H]1O,C22H24N2O9S,26599.0
10772,Pentaacetylquercetin,CC(=O)Oc1cc(OC(C)=O)c2c(=O)c(OC(C)=O)c(-c3ccc(OC(C)=O)c(OC(C)=O)c3)oc2c1,C25H20O12,26694.0
10773,Antipain (hydrochloride),CC(C)[C@H](NC(=O)[C@H](CCCNC(=N)N)NC(=O)NC(Cc1ccccc1)C(=O)O)C(=O)NC(C=O)CCCNC(=N)N.Cl.Cl,C27H46Cl2N10O6,26705.0
10774,D-Eritadenine,Nc1ncnc2c1ncn2C[C@@H](O)[C@@H](O)C(=O)O,C9H11N5O4,21747.0
10775,Torasemide-d7,[2H]C([2H])([2H])C([2H])(NC(=O)NS(=O)(=O)c1cnccc1Nc1cccc(C)c1)C([2H])([2H])[2H],C16H20N4O3S,26790.0
10776,4-Methylumbelliferyl Caprylate,CCCCCCCC(=O)Oc1ccc2c(C)cc(=O)oc2c1,C18H22O4,26802.0
10777,GS-7340,CC(C)OC(=O)[C@H](C)N[P@](=O)(CO[C@H](C)Cn1cnc2c(N)ncnc21)Oc1ccccc1,C21H29N6O5P,26214.0
10778,Chlorhexidine (acetate hydrate),CC(=O)O.CC(=O)O.N=C(NCCCCCCNC(=N)NC(=N)Nc1ccc(Cl)cc1)NC(=N)Nc1ccc(Cl)cc1.O,C26H40Cl2N10O5,26924.0
10779,Acetyl Resveratrol,CC(=O)Oc1ccc(/C=C/c2cc(OC(C)=O)cc(OC(C)=O)c2)cc1,C20H18O6,26379.0
10780,Specnuezhenide,C/C=C1\[C@H](O[C@@H]2O[C@H](CO)[C@@H](O)[C@H](O)[C@H]2O)OC=C(C(=O)OC)[C@H]1CC(=O)OC[C@H]1O[C@@H](OCCc2ccc(O)cc2)[C@H](O)[C@@H](O)[C@@H]1O,C31H42O17,26385.0
10781,Lusutrombopag,CCCCCCO[C@@H](C)c1cccc(-c2csc(NC(=O)c3cc(Cl)c(/C=C(\C)C(=O)O)c(Cl)c3)n2)c1OC,C29H32Cl2N2O5S,26533.0
10782,"1,2-Dioleoyl-3-linoleoyl-rac-glycerol",CCCCC/C=C\C/C=C\CCCCCCCC(=O)OCC(COC(=O)CCCCCCC/C=C\CCCCCCCC)OC(=O)CCCCCCC/C=C\CCCCCCCC,C57H102O6,62610.0
10783,MK-8745,O=C(c1cccc(Cl)c1F)N1CCN(Cc2cccc(Nc3nccs3)n2)CC1,C20H19ClFN5OS,26190.0
10784,17-methyl Stearic Acid,CC(C)CCCCCCCCCCCCCCCC(=O)O,C19H38O2,26766.0
10785,NAB 2,Cc1ccc(C)c(-n2cnc3cc(C(=O)NCc4ccccc4Cl)ccc32)c1,C23H20ClN3O,26145.0
10786,(+)-Kavain,COC1=CC(=O)O[C@@H](/C=C/c2ccccc2)C1,C14H14O3,26524.0
10787,EGA,Cc1cccc(C)c1NC(=O)N/N=C/c1ccc(Br)cc1,C16H16BrN3O,21882.0
10788,Levorin Complex,C[C@H]1/C=C/C=C/C=C/C=C/C=C\C=C\C=C\[C@H](O[C@@H]2O[C@H](C)[C@@H](O)[C@H](N)[C@@H]2O)C[C@@H]2O[C@](O)(C[C@@H](O)C[C@@H](O)C[C@@H](O)CC(=O)CCC[C@@H](O)CC(=O)O[C@@H]1[C@@H](C)C[C@H](C)[C@@H](O)CC(=O)c1ccc(N)cc1)C[C@H](O)[C@H]2C(=O)O,C59H86N2O18,26708.0
10789,Valeryl-L-carnitine (chloride),CCCCC(=O)O[C@H](CC(=O)O)C[N+](C)(C)C.[Cl-],C12H24ClNO4,26563.0
10790,N?-(1-Carboxymethyl)-L-lysine-d3,[2H]C([2H])(CCC[C@]([2H])(N)C(=O)O)NCC(=O)O,C8H16N2O4,26785.0
10791,Ezetimibe Hydroxy Glucuronide,O=C(O)[C@H]1O[C@@H](O[C@@H](CC[C@H]2C(=O)N(c3ccc(F)cc3)[C@@H]2c2ccc(O)cc2)c2ccc(F)cc2)[C@H](O)[C@@H](O)[C@@H]1O,C30H29F2NO9,26602.0
10792,Almotriptan (malate),CN(C)CCc1c[nH]c2ccc(CS(=O)(=O)N3CCCC3)cc12.O=C(O)CC(O)C(=O)O,C21H31N3O7S,25646.0
10793,DMHAPC-Chol,CC(C)CCC[C@@H](C)[C@H]1CC[C@H]2[C@@H]3CC=C4C[C@@H](OC(=O)NCCC[N+](C)(C)CCO)CC[C@]4(C)[C@H]3CC[C@]12C,C35H63N2O3,26582.0
10794,TC-E3 5032,O=C1CCC(N2C(=O)c3cccc(F)c3C2=O)C(=O)N1,C13H9FN2O4,26147.0
10795,Arbutin,OC[C@H]1O[C@@H](Oc2ccc(O)cc2)[C@H](O)[C@@H](O)[C@@H]1O,C12H16O7,26407.0
10796,IACS-010759,Cc1nc(-c2nc(-c3ccc(OC(F)(F)F)cc3)no2)nn1Cc1cccc(N2CCC(S(C)(=O)=O)CC2)c1,C25H25F3N6O4S,25867.0
10797,LY2119620,Cc1c(Cl)c(OCC(=O)N2CCN(C)CC2)nc2sc(C(=O)NC3CC3)c(N)c12,C19H24ClN5O3S,26373.0
10798,"10,13-epoxy-10,12-Octadecadienoic Acid",CCCCCc1ccc(CCCCCCCCC(=O)O)o1,C18H30O3,26767.0
10799,C-178,O=C(Nc1ccc2c(c1)oc1ccccc12)c1ccc([N+](=O)[O-])o1,C17H10N2O5,25860.0
10800,Linoleoyl-L-carnitine (chloride),CCCCC/C=C\C/C=C\CCCCCCCC(=O)O[C@H](CC(=O)O)C[N+](C)(C)C.[Cl-],C25H46ClNO4,26560.0
10801,HMN-214,COc1ccc(S(=O)(=O)N(C(C)=O)c2ccccc2/C=C/c2cc[n+]([O-])cc2)cc1,C22H20N2O5S,26210.0
10802,Bergenin,COc1c(O)cc2c(c1O)[C@@H]1O[C@H](CO)[C@@H](O)[C@H](O)[C@H]1OC2=O,C14H16O9,26406.0
10803,Fasentin,CC(=O)CC(=O)Nc1ccc(Cl)c(C(F)(F)F)c1,C11H9ClF3NO2,27050.0
10804,para-hydroxy Butyryl fentanyl,CCCC(=O)N(c1ccc(O)cc1)C1CCN(CCc2ccccc2)CC1,C23H30N2O2,26053.0
10805,"1,2-Dioleoyl-3-Palmitoyl-rac-glycerol",CCCCCCCC/C=C\CCCCCCCC(=O)OCC(COC(=O)CCCCCCCCCCCCCCC)OC(=O)CCCCCCC/C=C\CCCCCCCC,C55H102O6,27070.0
10806,Ipriflavone,CC(C)Oc1ccc2c(=O)c(-c3ccccc3)coc2c1,C18H16O3,26319.0
10807,4-HOBA,NCc1ccc(O)cc1,C7H9NO,25398.0
10808,Isavuconazole,C[C@@H](c1nc(-c2ccc(C#N)cc2)cs1)[C@](O)(Cn1cncn1)c1cc(F)ccc1F,C22H17F2N5OS,26211.0
10809,p-APMSF (hydrochloride),Cl.N=C(N)c1ccc(CS(=O)(=O)F)cc1,C8H10ClFN2O2S,14971.0
10810,Penicillide,COc1c([C@@H](O)CC(C)C)ccc2c1C(=O)OCc1cc(C)cc(O)c1O2,C21H24O6,26912.0
10811,Terpendole C,CC(C)=C[C@H]1O[C@H]2[C@H]3O[C@@]34[C@H](CC[C@@]3(C)[C@@]4(O)CC[C@H]4Cc5c([nH]c6ccccc56)[C@@]43C)O[C@@H]2C(C)(C)O1,C32H41NO5,26910.0
10812,ETC-1002,CC(C)(CCCCCC(O)CCCCCC(C)(C)C(=O)O)C(=O)O,C19H36O5,26409.0
10813,Chromomycin A2,CO[C@@H]1[C@H](O)C[C@@H](O[C@@H]2C[C@H](Oc3cc4cc5c(c(O)c4c(O)c3C)C(=O)[C@@H](O[C@H]3C[C@@H](O[C@H]4C[C@@H](O[C@H]6C[C@](C)(O)[C@@H](OC(=O)C(C)C)[C@H](C)O6)[C@H](O)[C@@H](C)O4)[C@H](O)[C@@H](C)O3)[C@H]([C@H](OC)C(=O)[C@@H](O)[C@@H](C)O)C5)O[C@H](C)[C@@H]2OC(C)=O)O[C@@H]1C,C59H86O26,26954.0
10814,N-methyl Paroxetine,CN1CC[C@@H](c2ccc(F)cc2)[C@H](COc2ccc3c(c2)OCO3)C1,C20H22FNO3,26160.0
10815,APP-BUTINACA,CCCCn1nc(C(=O)N[C@@H](Cc2ccccc2)C(N)=O)c2ccccc21,C21H24N4O2,26905.0
10816,APP-BUTINACA (CRM),CCCCn1nc(C(=O)N[C@@H](Cc2ccccc2)C(N)=O)c2ccccc21,C21H24N4O2,28624.0
10817,GSK1292263,CC(C)c1noc(N2CCC(COc3ccc(-c4ccc(S(C)(=O)=O)cc4)nc3)CC2)n1,C23H28N4O4S,26181.0
10818,p-chloro Phenylalanine,NC(Cc1ccc(Cl)cc1)C(=O)O,C9H10ClNO2,26168.0
10819,YK-11,COC(=O)/C=C1/OC(C)(OC)O[C@]12CC[C@H]1[C@@H]3CCC4=CC(=O)CC[C@@H]4[C@H]3CC[C@@]12C,C25H34O6,9003137.0
10820,Z-IETD-AFC,CC[C@H](C)[C@H](NC(=O)OCc1ccccc1)C(=O)N[C@@H](CCC(=O)O)C(=O)N[C@H](C(=O)N[C@@H](CC(=O)O)C(=O)Nc1ccc2c(C(F)(F)F)cc(=O)oc2c1)[C@@H](C)O,C37H42F3N5O13,27101.0
10821,CVT-12012,Cc1nc2ccc(NCc3cccc(C(F)(F)F)c3)cc2n(CCNC(=O)CO)c1=O,C21H21F3N4O3,27156.0
10822,"1,2-Dilauroyl-sn-glycero-3-phospho-(2S)-glycerol (sodium salt)",CCCCCCCCCCCC(=O)OC[C@H](COP(=O)([O-])OC[C@@H](O)CO)OC(=O)CCCCCCCCCCC.[Na+],C30H58NaO10P,27198.0
10823,Withanolide B,CC1=C(C)C(=O)O[C@@H]([C@@H](C)[C@H]2CC[C@H]3[C@@H]4[C@@H]5O[C@@H]5[C@@]5(O)CC=CC(=O)[C@]5(C)[C@H]4CC[C@]23C)C1,C28H38O5,11798.0
10824,Cholesteryl Dihomo-?-Linolenate,CCCCC/C=C\C/C=C\C/C=C\CCCCCCC(=O)O[C@H]1CC[C@@]2(C)C(=CC[C@H]3[C@@H]4CC[C@H]([C@H](C)CCCC(C)C)[C@@]4(C)CC[C@@H]32)C1,C47H78O2,26469.0
10825,C18 3'-sulfo Lactosylceramide (d18:1/18:0),CCCCCCCCCCCCC/C=C/[C@@H](O)[C@H](CO[C@@H]1O[C@H](CO)[C@@H](O[C@@H]2O[C@H](CO)[C@H](O)[C@H](OS(=O)(=O)O)[C@H]2O)[C@H](O)[C@H]1O)NC(=O)CCCCCCCCCCCCCCCCC,C48H91NO16S,27201.0
10826,Dihydrotetrabenazine,COc1cc2c(cc1OC)C1CC(O)C(CC(C)C)CN1CC2,C19H29NO3,27182.0
10827,GAT211,O=[N+]([O-])CC(c1ccccc1)c1c(-c2ccccc2)[nH]c2ccccc12,C22H18N2O2,24484.0
10828,Cholesteryl Lignocerate,CCCCCCCCCCCCCCCCCCCCCCCC(=O)O[C@H]1CC[C@@]2(C)C(=CC[C@H]3[C@@H]4CC[C@H]([C@H](C)CCCC(C)C)[C@@]4(C)CC[C@@H]32)C1,C51H92O2,26470.0
10829,U-93631,CC(C)(C)OC(=O)c1ncn2c1C(C)(C)Nc1ccccc1-2,C17H21N3O2,26417.0
10830,CH5132799,CS(=O)(=O)N1CCc2c(-c3cnc(N)nc3)nc(N3CCOCC3)nc21,C15H19N7O3S,26410.0
10831,.beta.-L-Gulopyranosyl-caldarchaetidyl-glycerol,C[C@@H]1CCC[C@H](C)CCC[C@H](C)CC[C@@H](C)CCC[C@@H](C)CCC[C@@H](C)CCC[C@@H](C)CCO[C@H](COP(=O)(O)OCC(O)CO)COCC[C@H](C)CCC[C@H](C)CCC[C@H](C)CCC[C@H](C)CC[C@@H](C)CCC[C@@H](C)CCC[C@@H](C)CCC[C@@H](C)CCO[C@H](CO[C@H]2O[C@@H](CO)[C@@H](O)[C@H](O)[C@@H]2O)COCC[C@H](C)CCC1,C95H189O16P,27203.0
10832,Telatinib,CNC(=O)c1cc(COc2nnc(Nc3ccc(Cl)cc3)c3ccoc23)ccn1,C20H16ClN5O3,26203.0
10833,N-desmethyl Bendamustine,O=C(O)CCCc1nc2cc(N(CCCl)CCCl)ccc2[nH]1,C15H19Cl2N3O2,27171.0
10834,Tetrahydropiperine,O=C(CCCCc1ccc2c(c1)OCO2)N1CCCCC1,C17H23NO3,11758.0
10835,OH-C-Chol,CC(C)CCC[C@@H](C)[C@H]1CC[C@H]2[C@@H]3CC=C4C[C@@H](OC(=O)NCCNCCO)CC[C@]4(C)[C@H]3CC[C@]12C,C32H56N2O3,26587.0
10836,Roridin E,CC1=C[C@H]2O[C@@H]3C[C@H]4OC(=O)/C=C/C=C/[C@H]([C@@H](C)O)OCC/C(C)=C/C(=O)OC[C@@]2(CC1)[C@]4(C)[C@]31CO1,C29H38O8,26955.0
10837,C18 Phytoceramide-d3 (t18:0/18:0-d3),[2H]C([2H])([2H])CCCCCCCCCCCCCCCCC(=O)N[C@@H](CO)[C@H](O)[C@H](O)CCCCCCCCCCCCCC,C36H73NO4,27199.0
10838,Parishin A,O=C(CC(O)(CC(=O)OCc1ccc(O[C@@H]2O[C@H](CO)[C@@H](O)[C@H](O)[C@H]2O)cc1)C(=O)OCc1ccc(O[C@@H]2O[C@H](CO)[C@@H](O)[C@H](O)[C@H]2O)cc1)OCc1ccc(O[C@@H]2O[C@H](CO)[C@@H](O)[C@H](O)[C@H]2O)cc1,C45H56O25,26665.0
10839,Territrem B,COc1cc(-c2cc3c(c(=O)o2)C[C@]2(O)[C@@]4(C)C(=O)C=CC(C)(C)[C@]4(O)CC[C@@]2(C)O3)cc(OC)c1OC,C29H34O9,26913.0
10840,Ganglioside GM2 (bovine brain) (sodium salt),CCCCCCCCCCCCC/C=C/[C@@H](O)[C@H](CO[C@@H]1O[C@H](CO)[C@@H](O[C@@H]2O[C@H](CO)[C@H](O[C@@H]3O[C@H](CO)[C@H](O)[C@H](O)[C@H]3NC(C)=O)[C@H](O[C@]3(C(=O)[O-])C[C@H](O)[C@@H](NC(C)=O)[C@H]([C@H](O)[C@H](O)CO)O3)[C@H]2O)[C@H](O)[C@H]1O)NC(=O)CCCCCCCCCCCCCCCCC.[Na+],C67H120N3NaO26,27192.0
10841,"1,3-Dieicosenoyl Glycerol",CCCCCCCC/C=C\CCCCCCCCCC(=O)OCC(O)COC(=O)CCCCCCCCC/C=C\CCCCCCCC,C43H80O5,26795.0
10842,1-Oleoyl Glycerol,CCCCCCCC/C=C\CCCCCCCC(=O)OCC(O)CO,C21H40O4,26793.0
10843,"1,2-Dioleoyl-3-Decanoyl-rac-glycerol",CCCCCCCC/C=C\CCCCCCCC(=O)OCC(COC(=O)CCCCCCCCC)OC(=O)CCCCCCC/C=C\CCCCCCCC,C49H90O6,26931.0
10844,"1,3-Dipalmitoyl-2-Elaidoyl Glycerol",CCCCCCCC/C=C/CCCCCCCC(=O)OC(COC(=O)CCCCCCCCCCCCCCC)COC(=O)CCCCCCCCCCCCCCC,C53H100O6,27165.0
10845,1-Myristoyl-3-Butyryl-rac-glycerol,CCCCCCCCCCCCCC(=O)OCC(O)COC(=O)CCC,C21H40O5,26794.0
10846,1-Myristoyl-2-Palmitoyl-3-Butyryl-rac-glycerol,CCCCCCCCCCCCCCCC(=O)OC(COC(=O)CCC)COC(=O)CCCCCCCCCCCCC,C37H70O6,26821.0
10847,"1,3-Dioleoyl-2-Octanoyl Glycerol",CCCCCCCC/C=C\CCCCCCCC(=O)OCC(COC(=O)CCCCCCC/C=C\CCCCCCCC)OC(=O)CCCCCCC,C47H86O6,26836.0
10848,PF-3084014,CCC[C@H](N[C@H]1CCc2cc(F)cc(F)c2C1)C(=O)Nc1cn(C(C)(C)CNCC(C)(C)C)cn1,C27H41F2N5O,27061.0
10849,TAK-715,CCc1nc(-c2cccc(C)c2)c(-c2ccnc(NC(=O)c3ccccc3)c2)s1,C24H21N3OS,26170.0
10850,SA 4503,COc1ccc(CCN2CCN(CCCc3ccccc3)CC2)cc1OC.Cl.Cl,C23H34Cl2N2O2,26241.0
10851,MHAPC-Chol,CC(C)CCC[C@@H](C)[C@H]1CC[C@H]2[C@@H]3CC=C4C[C@@H](OC(=O)NCCCN(C)CCO)CC[C@]4(C)[C@H]3CC[C@]12C,C34H60N2O3,26585.0
10852,10(Z)-Nonadecenoic Acid methyl ester,CCCCCCCC/C=C\CCCCCCCCC(=O)OC,C20H38O2,26733.0
10853,RO8994,COc1cc(C(N)=O)ccc1NC(=O)[C@@H]1N[C@@H](CC(C)(C)C)[C@@]2(C(=O)Nc3cc(Cl)ccc32)[C@H]1c1cccc(Cl)c1F,C31H31Cl2FN4O4,25674.0
10854,1-Oleoyl-2-Palmitoyl-3-Linoleoyl-rac-glycerol,CCCCC/C=C\C/C=C\CCCCCCCC(=O)OCC(COC(=O)CCCCCCC/C=C\CCCCCCCC)OC(=O)CCCCCCCCCCCCCCC,C55H100O6,27159.0
10855,Cefmenoxime (hydrochloride),CO/N=C(\C(=O)N[C@@H]1C(=O)N2C(C(=O)O)=C(CSc3nnnn3C)CS[C@H]12)c1csc(N)n1.CO/N=C(\C(=O)N[C@@H]1C(=O)N2C(C(=O)O)=C(CSc3nnnn3C)CS[C@H]12)c1csc(N)n1.Cl,C32H35ClN18O10S6,26440.0
10856,1-Myristoyl-2-Oleoyl-3-Butyryl-rac-glycerol,CCCCCCCC/C=C\CCCCCCCC(=O)OC(COC(=O)CCC)COC(=O)CCCCCCCCCCCCC,C39H72O6,26823.0
10857,Hexacosanoic Acid methyl ester,CCCCCCCCCCCCCCCCCCCCCCCCCC(=O)OC,C27H54O2,26725.0
10858,"1,2-Distearoyl-3-Decanoyl-rac-glycerol",CCCCCCCCCCCCCCCCCC(=O)OCC(COC(=O)CCCCCCCCC)OC(=O)CCCCCCCCCCCCCCCCC,C49H94O6,26831.0
10859,1-Myristoyl-3-Docosanoyl-rac-glycerol,CCCCCCCCCCCCCCCCCCCCCC(=O)OCC(O)COC(=O)CCCCCCCCCCCCC,C39H76O5,26999.0
10860,1-Palmitoyl-2-Stearoyl-rac-glycerol,CCCCCCCCCCCCCCCCCC(=O)OC(CO)COC(=O)CCCCCCCCCCCCCCC,C37H72O5,26884.0
10861,1-Palmitoyl-2-Stearoyl-3-Butyryl-rac-glycerol,CCCCCCCCCCCCCCCCCC(=O)OC(COC(=O)CCC)COC(=O)CCCCCCCCCCCCCCC,C41H78O6,26842.0
10862,Elagolix (sodium salt),COc1cccc(-c2c(C)n(Cc3c(F)cccc3C(F)(F)F)c(=O)n(C[C@H](NCCCC(=O)[O-])c3ccccc3)c2=O)c1F.[Na+],C32H29F5N3NaO5,26534.0
10863,4-Methylthio-N-benzylcathinone (hydrochloride),CSc1ccc(C(=O)C(C)NCc2ccccc2)cc1.Cl,C17H20ClNOS,27185.0
10864,Vitexin 2-O-rhamnoside,C[C@@H]1O[C@@H](O[C@@H]2[C@@H](O)[C@H](O)[C@@H](CO)O[C@H]2c2c(O)cc(O)c3c(=O)cc(-c4ccc(O)cc4)oc23)[C@H](O)[C@H](O)[C@H]1O,C27H30O14,26816.0
10865,"1,2-Dipalmitoleoyl-3-Oleoyl-rac-glycerol",CCCCCC/C=C\CCCCCCCC(=O)OCC(COC(=O)CCCCCCC/C=C\CCCCCCCC)OC(=O)CCCCCCC/C=C\CCCCCC,C53H96O6,26798.0
10866,"9(S),10(S),13(S)-TriHOME",CCCCC[C@H](O)/C=C/[C@H](O)[C@@H](O)CCCCCCCC(=O)O,C18H34O5,26768.0
